FirstLayer_dialogue_speed_factor_3,FirstLayer_task_speed_factor_1,FirstLayer_task_speed_factor_5,SecondLayer_Item_inter_factor_3,SecondLayer_Item_inter_factor_5,FirstLayer_dialogue_speed_factor_9,FirstLayer_dialogue_speed_factor_13,FirstLayer_dialogue_share_factor_13,SecondLayer_Item_inter_factor_9,FirstLayer_behaviorType_share_factor_1,floodArmoryScore,FirstLayer_dialogue_share_factor_10,FirstLayer_dialogue_speed_factor_7,FirstLayer_dialogue_speed_factor_10,FirstLayer_dialogue_freq_factor_14,FirstLayer_dialogue_speed_factor_15,FirstLayer_itemInter_speed_factor_1,FirstLayer_dialogue_speed_factor_19,ThirdLayer_inter_factor_7,SecondLayer_arg_inter_factor_1,SecondLayer_Item_inter_factor_6,FirstLayer_itemInter_speed_factor_3,FirstLayer_dialogue_share_factor_2,SecondLayer_Item_inter_factor_4,playerName,POSTU4
-0.054812716,4.768040169,0.268886813,1.090722156,-5.551753117,0.033152874,0.209656781,-1.846833863,-1.727694831,0.483678079,0.736535613,-2.129398506,0.031927541,-1.104600281,-0.010310041,0.020450707,-1.221745008,1.097633578,-0.346691084,4.537998019,-1.17768629,0.188517732,-0.505280621,6.866333767,79,High
0.070362357,-2.391151692,-0.068908689,1.052993265,3.472057595,0.077614232,1.37537747,-3.167942369,-0.339710123,-0.756377229,0.32312851,0.378261963,0.075757276,-0.615147269,0.05297701,2.74831582,-0.75601505,0.107692665,1.13054885,1.239249382,0.727450156,-0.278138221,1.804922978,3.202118426,80,High
0.06935183,-8.463881571,-0.578857809,1.402535012,0.48840104,0.034939432,-0.547735736,0.729766517,1.041064571,-1.491381025,1.106505159,-0.458726879,-0.039139645,-0.279984666,-0.038646004,3.492823081,1.654877283,1.503469555,-0.069018591,0.729420328,-0.299523872,0.116323546,1.152509642,3.083318621,81,High
0.112723473,-0.666204533,-1.000016031,1.23165738,1.543259534,0.001204595,-0.112352294,1.606386154,-0.161580609,-0.469195963,2.382118419,-1.60759751,-0.134363219,1.281818356,-0.01302371,1.379703488,1.685328927,-2.423786936,0.434352891,0.410366209,0.726439796,3.511429162,0.712347585,0.812322301,82,High
0.002374244,5.203971907,-0.100818703,1.754473428,-2.604400268,-0.006921638,0.81401277,0.853736121,-0.120779219,-0.503405284,-1.5420601,0.168789603,-0.016350131,1.451855697,-0.040400607,1.378720537,-1.344076555,1.209012889,-0.086912357,0.200905295,-1.633797994,-0.177634779,-1.319344903,-1.369308773,83,High
0.053286572,-0.37188032,0.249884163,3.27275435,-5.044250448,0.02228252,0.638192775,-1.393667151,-0.942059815,1.789425869,1.394614599,-1.742478893,-0.037234064,-0.541528959,-0.004466956,1.900513055,0.042663493,-0.403553157,-1.379076482,-0.078611681,-1.677712338,0.468028611,0.165764008,2.110570172,84,High
-0.027854184,6.329042869,-0.533189934,-0.258600441,0.647445163,0.014793204,-2.015094756,0.034096974,0.635794347,-0.760702163,-0.455812263,-1.375133728,0.043458817,-0.195023278,-0.05500974,1.03644126,2.185034078,1.444653633,1.20511978,0.374489149,-0.260392993,6.499059658,0.499773148,1.621793754,85,High
0.085968363,-2.92674753,-0.026454079,1.051141897,-0.890051508,0.026160861,1.166836957,0.183008642,0.836979052,0.446679011,2.720362277,0.397730318,0.082026812,1.55943981,-0.088713442,-1.161232321,3.295258529,-0.375671995,0.264264131,1.061269414,1.732943449,1.469368452,-1.128168007,2.782239076,86,High
0.065461086,-1.782631756,-1.291168822,-0.689864132,-0.261395245,-0.003884296,-0.884536091,-0.611650711,-0.89189333,1.675525789,0.667599797,-0.999035917,-0.103534594,1.994991665,0.0697491,2.379491858,2.187724133,-1.662278674,-1.560647033,0.136116061,0.997043251,1.294996296,1.689642992,1.275329854,87,High
0.025312854,-3.334370487,-0.754744858,-1.503414982,-0.31122761,-0.009828808,-0.207769918,0.325829975,-0.688803777,0.392736374,1.036645974,0.353122209,0.079349474,0.11314382,-0.005799207,-0.170340697,2.952907118,-0.890536825,-0.008854766,-0.914055516,2.399424413,0.909376972,-0.315069098,-0.329936131,88,Low
0.008932599,7.684600364,-0.431500891,-1.517807151,-1.525866137,0.001046608,0.296760858,-1.008752842,-0.707045647,0.530706531,0.455872645,0.575516343,0.040708193,2.273469885,-0.095253609,1.960389727,2.633817442,-2.214985703,-0.215793144,1.125855402,-2.508788223,2.120399144,1.259724942,1.686689677,89,High
0.097828867,1.571651033,2.182624027,1.536388813,0.043279195,0.055642678,-1.275297871,-0.183109403,-0.705348492,1.717782651,-3.777395319,-2.51724585,-0.088997105,2.313100622,-0.013136412,1.109349616,2.491422415,0.36054251,1.824495975,-0.108583641,1.326960844,6.759023867,-1.853790265,1.619473751,90,Low
-0.029385294,8.11399596,0.448637654,2.309709603,-0.986562146,0.074675417,-0.397181709,-0.066042217,-1.845095889,2.49621812,-0.81483373,-0.127740423,-0.061317167,1.746320335,0.028217763,-0.3784582,-1.179261332,-0.670798359,-0.374789177,-1.290512986,-0.190767219,-0.567040556,-0.707303992,-2.618700346,91,High
0.088701387,1.794489412,-1.189279787,2.214923148,1.36805363,-0.04338093,-0.517978581,-0.762350123,0.711799689,0.255221533,-0.976310578,-1.426059891,0.02168918,1.649554173,0.024735214,1.322787964,3.03869298,-0.614931341,0.369566686,0.216478314,0.155959413,1.25417271,-0.474659021,1.933508655,92,High
0.089897735,-5.990453084,-0.032202375,1.979513036,-0.859389993,0.019002493,1.538930409,0.771416715,0.560225794,0.513183278,-0.211884951,-1.041079037,-0.002921808,3.499907986,-2.59E-05,1.86911243,-0.270942421,-2.219485349,0.200340754,-0.214546709,-1.426565691,-0.039718096,0.817525455,3.247307429,93,High
-0.00548423,5.483237474,0.65554586,1.185964716,1.726241618,0.037479956,-0.710640501,-0.469436301,0.080261936,-0.269290487,1.06225243,-0.011248695,-0.075864431,-0.036702846,-0.018735234,1.019720092,2.828104379,-0.483336558,0.253277424,0.019087403,1.226508346,0.672315015,-0.549459055,1.732385333,94,Low
0.056136028,-0.546150146,-0.11142437,-1.805809573,-3.335736353,0.055735901,1.157593395,-1.95543086,0.387501574,0.332689835,0.954940067,0.792040956,0.007427701,-0.427640729,-0.036591574,0.08746955,-0.22815971,1.339742169,0.630238817,1.227866188,-1.820676438,1.812022539,-0.047029278,2.126123109,95,High
0.030970928,-2.369332578,1.44001988,0.031893825,1.604496399,0.036306845,0.659846226,-0.014613396,-3.381892743,-0.009826624,-0.399612961,0.180323252,-0.023389916,-0.832747624,-0.000938574,-0.404673714,3.437502807,-0.839389852,0.15290908,-1.532639306,5.835244218,6.523099339,0.04745101,4.838771263,96,Low
-0.0749396,0.531332156,-1.450853399,-1.115447635,-1.722697192,0.008615095,1.718692083,-0.066023715,-0.934612728,0.530500725,0.202447534,1.82636267,0.026989636,2.122597209,0.022419416,-2.149353012,1.045414202,2.555240541,1.169600348,-1.682279685,-0.725913016,2.891223236,-0.076080669,-0.057013662,97,Low
0.05254232,6.231042767,0.499088426,1.594117408,-1.580514054,0.027751854,0.28103749,0.037351787,0.486800992,-0.364255158,-1.31294119,-2.25971108,0.052399145,1.576077003,-0.035976971,-1.359127882,2.224074396,-0.734955518,1.23691759,-0.348310529,0.06760554,1.944350394,-1.003223161,0.319037634,98,Low
-0.078759093,4.840019401,-0.023959827,3.224963549,1.160438512,0.04002171,-0.119921166,-2.074273969,-0.320808994,-0.060338407,0.76759525,0.367126291,-0.104547909,0.20118733,0.216673234,0.088531645,-4.458240594,-0.235409481,-0.04621522,-1.649946788,-2.555098512,-2.755322964,0.427751946,-6.365107213,99,High
0.044493043,4.984055341,0.169668487,1.702234154,1.861109716,-0.094708485,0.277498572,0.009298355,1.401422698,0.692739564,-0.746205167,-0.066446969,0.011241354,0.440373673,-0.021769939,0.675644156,0.718325841,-0.219955586,0.059704849,-0.907833873,-1.377470515,-1.982278729,-0.520544745,-1.126382279,100,High
-0.072594836,-0.423038626,0.075250633,2.758077835,-0.733241129,0.030997268,0.523558694,-0.289463861,-1.815566498,-1.495526858,1.538704088,-0.192925116,0.047395238,-2.069030521,0.143833959,2.690214865,-2.403379038,1.119792801,0.48844004,0.550393528,0.104611482,-0.111546951,-0.539539754,1.483944899,101,High
0.026288121,-2.269951692,-0.326584755,-1.114247545,0.173322296,-0.046209888,-1.027108404,2.150186332,0.186826869,0.674747232,0.436752665,-1.607429512,0.033257976,-1.087019318,-0.005205484,-1.495543423,0.754997667,1.324700399,-0.671892476,0.062122245,0.933675275,3.383119842,0.338249767,4.532777092,102,High
-0.069704249,8.229243112,-0.195824825,-1.073034299,-0.413442531,0.041011626,-0.794738214,0.876566837,0.067380897,-0.685142175,0.488275066,0.722065002,0.054009427,0.593570268,-0.051089651,2.635748762,1.623873336,4.065325827,-0.807230059,-0.016448478,-2.020773552,-1.431715395,0.869917606,-0.203345581,103,High
-0.003536364,-1.195179384,0.408781767,-2.813813303,4.106879116,0.101903004,-0.355129276,-0.086890924,0.469240017,-0.075550967,1.168402564,1.42886657,-0.023277602,0.804972873,0.004384464,-1.216436753,2.522927251,-1.753886797,1.489889356,-2.053160206,3.221327527,0.420846034,1.448910629,1.481268696,104,Low
0.086873476,-0.336411795,0.179057205,0.726912921,3.506709405,0.066972348,-1.336847748,-0.558676074,2.372911075,-0.854617656,2.384897408,0.744369931,-0.074166446,0.931416885,0.045626234,0.672419327,-4.412261139,-0.234816625,0.886392658,-1.777170355,-6.154646933,-0.967720349,-0.162842456,-4.310309997,105,Low
0.062064298,-1.637209245,-0.703218528,-1.476785621,-0.342785425,-0.009812442,-0.738074693,-0.648627071,-0.446161875,-0.542774939,-1.479903768,0.254962467,-0.019792283,0.990585747,0.049833519,0.858027467,2.299424631,0.129334705,-0.411572583,-0.358933329,1.495818916,-0.184542273,0.019942475,-0.143174613,106,Low
0.000708236,-0.816241212,-1.166580688,1.451614345,0.628659105,0.012449415,-0.071915225,-0.733980794,-0.003401517,-0.481607528,1.972875114,0.723104685,0.094878612,-0.55700306,0.128924076,3.687154621,-0.949745708,2.051060817,0.449993881,-0.629965585,1.395023514,0.096435386,0.653958488,-0.660425555,107,High
-0.017063468,6.947505046,0.76663331,-0.991068325,0.149849866,0.052390886,-1.558561688,-0.328018045,-1.26683659,-0.552932656,1.476951102,-0.22712763,-0.073694773,-0.122557896,0.067507765,-1.968918643,3.218052385,0.916624987,-0.285476098,-0.594082578,0.717293836,1.110391933,-0.522149015,0.75148142,108,High
-0.051576492,8.438723681,0.634778391,0.808658617,-1.623537757,0.014250623,-1.14156505,1.130878185,0.045185095,-1.267503138,-0.254131096,1.135211911,0.031524819,0.53218411,-0.040609033,0.317979319,-1.602822875,-0.985728818,-1.455800285,0.20696882,-0.055670193,1.940217037,1.927860011,0.498047273,109,Low
0.086679938,8.198784035,1.041737567,0.78822669,-1.001559672,0.111026772,1.185723279,-0.691208042,-1.329271221,1.468524984,1.848225623,1.93335308,0.035590654,1.920031505,0.015576587,-0.084280893,1.762259203,-1.287381209,-0.951226309,0.733244739,2.072858984,0.299980484,2.222304162,-0.53577756,110,Low
0.07209715,5.345707336,-0.459603988,0.849654384,-0.995640839,0.001816953,0.146967566,-0.340385638,-0.356419453,-1.008774916,-0.979769819,0.514509481,-0.092200592,1.909760904,-0.0215342,-0.148761907,1.057746481,-0.684939287,-0.404798111,0.013956359,0.616285033,-1.428091239,0.639075274,0.807007228,111,High
-0.140329581,2.79878349,-1.833798597,0.773030116,2.040811884,-0.007877322,0.550518831,-0.61651861,-0.683826062,-1.649162313,-2.079818892,-0.279125241,0.060869906,0.854616689,0.045051205,0.230544235,0.530331369,-1.121658233,-0.056025883,-0.37922748,-3.113320887,-5.011357204,0.620921311,-2.664115279,112,Low
-0.047490892,-3.360832542,-0.219085292,-0.121109704,0.303262974,0.012580301,0.887786809,1.583498575,-0.981740802,0.014661407,-0.125583665,-0.805678459,0.08085111,0.572978172,-0.014373175,-0.165644908,-1.035947296,1.824330013,0.639363355,0.481792532,0.626301681,1.037819105,1.333979409,3.606254349,113,High
-0.150652631,1.130668201,0.220912388,-0.140953182,-0.024902096,-0.02438958,-1.42483037,-1.287146946,-0.375412615,-0.688389471,-1.693690834,-2.792878426,-0.064263078,-0.23994518,-0.037899481,2.709904236,2.207366905,-0.457796557,0.659356383,0.801413657,-0.763502116,1.160598536,1.251161218,1.425549908,114,High
-0.052182517,5.083819795,-0.053558992,0.521700497,-0.441064399,-0.039543805,-1.012356232,0.883602724,0.615268706,0.931118,-1.510719438,0.183084323,-0.024531417,1.193824556,-0.016752348,-0.379808228,-1.208456114,0.330531284,0.269256258,0.183715673,0.667971251,1.652743325,0.855490856,1.851904963,115,High
-0.015078124,6.024628308,-0.289935431,-1.127637981,-3.60255645,-0.091734235,-0.784221437,0.436704134,1.36882322,-0.316562921,-5.264296053,-1.967724809,-0.06936172,1.447707068,0.006196668,0.010764496,-1.870263261,0.010406615,-1.157563576,0.841050825,-3.69737641,-1.014703094,0.390117085,-2.96962246,116,Low
0.016767434,-2.490408577,-0.508829511,-1.694634497,0.921192886,-0.049248814,-1.174552616,0.804240618,0.237978554,1.228297661,1.834911516,-0.323828689,0.073168347,0.092199863,0.030039161,-0.543014943,1.372859697,-1.463150884,0.975988313,0.560966455,-0.452005251,-2.210518788,-2.52052539,0.252146514,117,High
0.012980141,-0.195235347,-0.759971062,0.09036174,0.615600625,-0.030914543,-0.165907453,0.209227482,0.147245657,-1.248793684,-0.708289121,0.162526455,-0.087948693,-1.003466557,-0.032542852,-0.563469979,0.808520233,-0.139804813,0.383863371,-0.18760393,-0.380146241,-1.835039151,-0.017353552,-1.43372566,118,High
0.088123974,4.526027099,-0.872014193,0.025772841,-0.815471042,-0.025158855,-1.129541019,0.524847596,-0.121027874,0.122572644,0.725325587,-2.98222761,-0.072734505,-1.570210903,0.113581359,-1.282196855,1.093048951,0.889198523,1.387271717,-0.887886167,1.077227182,1.965982912,-1.521180255,0.246200017,119,Low
-0.07855975,0.665647824,-0.272656801,-0.707136653,-0.171502055,-0.002673311,0.186679901,0.446033658,0.517045789,-0.959291761,-0.441139418,-2.830037565,-0.073739486,1.184826548,-0.022060023,-0.225959605,-0.647855874,1.807514782,-0.986109306,0.618577892,-0.22321777,0.326291405,2.361786605,-0.553990858,120,High
0.04892461,-1.286149235,-1.039947675,0.204519653,-0.457198927,-0.078919187,0.611053172,-0.601886117,0.901203729,-0.569966269,-2.733875992,-1.805431569,0.056472074,0.722138436,0.017094777,-1.73746238,0.472339093,2.185016665,0.525521808,-0.315657793,-1.250883442,0.66265174,-1.012071379,0.550012407,121,Low
-0.078338213,-0.331690495,-0.624601711,1.46419675,-1.347668533,-0.022063541,-0.417394731,0.341229002,-1.121668941,-0.781778782,-0.062818961,-0.181047653,0.054954498,0.754019822,0.085340214,-0.070750613,0.198069627,3.611803149,1.217101407,0.495338788,1.190106397,-0.322401457,-1.570130962,-2.597040708,122,High
0.051496828,-0.943772107,-1.520958643,1.410307764,-2.983943197,0.04067278,1.175094099,-1.147866577,-0.679068077,0.754539241,0.788652973,-2.102654919,-0.057713648,2.501580358,-0.037141419,-0.814750211,4.180852712,0.209862538,-1.320762164,1.265349458,1.087886037,2.992560008,-1.030420586,2.447561428,123,Low
-0.00144315,8.528045096,-0.026939462,1.630802868,-1.862583892,-0.008709241,2.061807727,1.872299572,1.565026953,-0.603462501,5.838379947,0.554866988,0.005354743,0.190569755,0.211058725,-0.603095682,-5.034303044,-2.415225185,0.26540613,0.035895635,-3.327620031,-7.553234395,-0.102008597,-2.909082103,124,Low
-0.04263462,-0.173341293,1.556477804,0.310650629,-0.197508993,0.066066752,-0.043114632,-1.433502275,0.224972333,0.238519622,1.829734731,-0.077184811,-0.020985431,1.771644432,-0.015252241,1.131032863,2.54664857,-1.499041672,1.510928567,1.059804188,0.646197784,1.466747045,-0.970890033,2.641746963,125,High
-0.03225448,-4.252138046,-0.270956067,-0.897525565,-3.615508672,0.085562699,-0.005081038,0.967180741,-1.312723173,0.37644202,3.355516923,-0.802290645,-0.042171328,0.209037853,0.022545023,-1.36317703,0.643426303,0.929719499,-2.350939109,0.919424741,-4.113589603,-0.8934651,-0.879373705,-0.037786008,126,High
0.006268795,-0.91661583,-0.943054961,1.515141772,-0.069951082,0.0623355,0.148551045,-1.236205771,2.26960463,0.051750719,0.694283692,-1.45593243,-0.095618726,0.877949148,-0.003238117,0.759184867,-4.438419099,-0.356609652,0.023346693,0.237840988,-5.478697701,2.287088775,0.491968019,6.733361077,127,High
0.056792341,1.407510742,-0.251238611,2.898518973,-0.751048241,0.039639435,1.510464321,-1.45185226,-0.869087441,-0.491940529,-1.928734264,-1.08206752,-0.007680567,1.429838271,-0.005797616,1.206376783,-0.765843004,1.373993427,0.156774672,0.095809552,0.188057271,0.565925851,0.784739639,-2.398863847,128,Low
-0.10020357,8.418807303,0.26139672,0.249665372,-0.351171429,0.010343096,0.864103554,-2.848638919,0.699092392,-1.541457097,2.472505136,-1.371232879,-0.078440751,-0.902941532,-0.083041808,1.273763769,-0.139695436,-0.162767023,0.07151921,1.283260638,-1.181448307,-0.314434094,-0.852721698,1.174773661,129,High
-0.050827294,5.63331669,-0.128218337,-0.53137901,-2.088432675,0.056233801,0.211532839,-0.798798346,-0.561014356,0.839694115,1.636098444,-2.142475826,0.038653063,0.598830251,-0.009339454,0.424974047,2.224933368,-1.827530173,-0.043044525,0.456085471,-0.897257816,2.22749371,0.450288458,1.255362794,130,High
-0.024034213,-7.32428555,-0.123533612,-2.336136284,-5.026977021,-0.02312316,-1.330458651,-0.142334111,1.280925758,2.871691491,-1.227385218,0.904004424,-0.04444567,0.003895604,-0.004195115,0.174489541,1.017890978,1.049329737,1.068533138,5.500777684,2.688503813,5.361369671,2.860123489,5.334634151,131,Low
-0.033777162,-1.135702445,1.379875729,1.490810514,1.541301441,-0.02501656,-1.421667202,-1.920658514,-0.576676142,-0.694316019,3.683230888,-1.563319656,-0.087661462,-1.603417118,-0.005509644,-1.981045587,-1.343535894,-0.056557554,-0.135211112,0.014186836,-0.440948305,3.521938282,-0.887924022,2.589808326,132,Low
-0.04075754,-1.003442628,1.946771435,1.763283415,1.061103318,0.003631447,0.478758469,-0.607309491,1.369701102,-0.119480731,2.534571491,-1.512265663,-0.002774377,0.29822188,-0.011128463,-1.049757019,3.298256664,-0.391657825,0.463473404,0.027467729,1.909322028,3.478883354,-0.568062839,2.804846829,133,High
-0.018077849,-1.598552772,0.225663062,-0.695654142,1.09976754,-0.059189169,0.453725442,-1.505465569,-0.603095675,-1.644684471,-0.708116274,0.151844887,0.008280187,-1.30455582,-0.005805852,0.897079459,0.57794793,0.160290132,0.779318118,0.038771634,1.771984732,0.071886233,1.18224348,-0.705035263,134,High
-0.008811591,4.761676982,-0.577648019,-1.487279669,1.780298317,-0.046424847,-0.313932934,-0.643778574,-0.429450962,0.480762782,1.530776887,-2.699472992,-0.03353742,0.119121869,0.008271647,-0.883535082,2.182262904,-1.248108308,0.429032454,-0.123215241,2.186204312,0.329041195,-0.435936956,0.657783253,135,Low
0.04943845,7.667500011,-0.197312116,0.989646639,0.4161322,0.0464097,-0.061386547,0.633995805,0.971058041,0.362750154,0.959659625,0.762592471,-0.025117718,-0.125635882,-0.030871717,2.882224295,2.91943962,0.926492021,-0.526915556,-0.883808823,0.902304216,0.074877914,2.310399272,-0.132349344,136,High
0.07904573,-1.078963426,1.182317495,1.65155361,-0.206538315,-0.003108327,-0.291750039,0.135461381,-0.20315773,-1.084755825,2.908056102,-0.984237805,0.029450746,3.389865718,0.057703297,-1.130501153,0.82287128,-0.128529363,0.253831923,0.581528251,2.212511337,0.962073118,-2.409386671,1.941681222,137,High
0.026242851,8.159017555,0.659428221,0.866679512,1.758760638,-0.07084732,-0.783200601,1.397234019,-0.095103149,1.487052584,-0.967300247,-0.163177364,-0.035868335,0.722670114,0.005023964,-0.407819379,-0.212576385,-1.850556301,0.146529084,-1.207017177,0.572990511,2.359689299,0.441796817,0.651798367,138,Low
-0.053858158,5.046344212,-0.427560866,-0.470536085,-0.876670051,0.018463556,-1.38323845,0.776229386,-1.106544659,1.279066093,-1.438208473,0.337726327,0.057214779,0.164843928,0.021938348,-0.307918388,-2.921853383,-1.064135974,-0.238898164,0.838328817,-1.513069877,3.275777033,-0.396703963,-2.021806401,139,High
-0.023778321,0.605761726,0.371545683,-0.267487014,0.5514782,-0.14228886,0.624510686,-2.112192663,1.937910024,0.000277308,1.960240038,-0.174355599,-0.072182595,1.191053936,0.017272571,1.38214693,-0.89325382,-0.844139143,0.822209498,0.497887024,-0.015878063,1.287728096,0.361090617,1.013225304,140,High
0.06971467,-1.517794821,-1.528336269,1.482918954,1.947816682,0.019211238,-1.229224351,2.657260197,0.845288684,0.274319148,1.12561709,-1.07722525,-0.001723546,1.585900677,-0.051233648,-0.104361003,0.862424519,-0.363689203,-0.586484982,0.117489288,1.886157479,-0.166820564,1.72814408,-0.88916108,141,Low
-0.043281929,7.369677569,-0.852459889,-0.952743589,0.700549488,-0.078137901,-0.753506722,1.275004031,0.550524559,0.53724124,0.122009004,-1.497945347,0.080012404,0.867515226,0.035957004,-0.192390634,1.344304308,-0.906156073,-0.864228878,-0.194169189,0.548387455,0.561489248,-0.409465066,-0.685349437,142,Low
0.051106238,-1.310711544,-0.377571338,1.803146733,1.091884407,0.029791269,0.479746966,-1.327694789,0.590531884,-0.813395806,-0.444418153,-2.703441081,-0.109804161,1.532267921,-0.022004647,-1.303206881,0.078392375,1.720730737,0.228030517,-0.514745599,0.765141821,-0.977488058,0.19108046,1.144136218,143,Low
-0.035503716,-1.813045877,0.966971832,-2.912275593,0.004721528,-0.08557982,-0.155604516,0.970105086,0.133752243,1.068574774,0.327877045,1.832005501,0.087559167,0.432933785,-0.053086557,-1.837405688,1.434767784,-1.390404228,-0.011946175,1.019935066,1.046525401,1.606752158,2.161120754,1.495117316,144,Low
-0.027669626,0.534225301,1.071685304,-0.220066495,-1.631751201,0.050368818,0.040403856,-0.692596465,-0.530899268,-1.173891646,0.957634814,-2.517967888,-0.105859733,-1.730118285,0.005568772,-0.15221964,2.130255203,-1.09021523,0.404177555,-0.250015188,1.41486071,1.200530936,0.932349298,1.251389566,145,High
0.032838871,-1.146234401,1.199605468,0.726307012,-1.382678705,0.002627147,1.576074536,-1.021163568,0.318078948,0.964598479,0.686526468,-0.691508914,0.059444978,-1.221760649,-0.051031402,2.010411138,-0.358045926,-0.051153354,1.182976216,0.222889562,-0.099869508,1.524330651,-0.61687094,1.672909805,146,High
-0.019188794,6.893545897,0.401419348,1.03187502,2.150714525,-0.331475582,0.495190502,-1.025539641,-1.148693657,1.352797492,2.356281001,0.240336987,-0.074213868,1.01680471,-0.021593317,-1.675382968,3.049795603,1.894440407,-0.501709182,0.375699397,0.883434044,0.307389355,-3.343286212,3.617073235,147,High
0.054214584,8.514975157,-0.317174281,2.120016912,0.269837101,0.051175956,0.364962656,-1.46280412,0.394267917,0.273291721,0.293515456,-0.313893372,0.004043776,-1.677148196,0.049040924,-1.440971179,3.013972349,0.825798832,0.54247558,-0.855068771,1.426033323,1.998334497,1.815305957,2.450720831,148,High
0.00233814,8.486369736,-0.304287593,-1.121239295,1.563005484,-0.094745109,0.926736566,-0.24781754,-0.806144407,0.384275581,1.650652451,1.569588759,0.025823236,-0.396050052,0.109035391,0.35690097,0.128515453,-0.823975302,-0.001757368,0.165378562,-2.848124438,-0.123365163,0.841031034,4.101760594,149,Low
0.07692085,-1.583025509,-0.305884053,2.322446175,0.112553971,0.00926427,-0.092383922,-1.636864596,0.972312394,2.436210002,0.393078938,-0.147464168,0.073879092,0.181781672,0.016435616,1.812269034,0.885604694,2.29035829,0.222626729,-0.61976309,-0.045682574,2.488133756,-0.364561045,-0.734756445,150,Low
-0.08372631,-7.215297493,0.386704702,0.214490968,1.56916719,-0.062259521,0.496044168,-1.19925028,0.106949029,-0.087290732,-0.466370913,1.017952539,-0.046947661,-1.243935706,0.094486275,0.364874556,-2.457600797,-1.294460265,-1.956681213,-1.92054384,-3.868325068,-5.337290395,1.864358417,-5.623155875,151,Low
0.019776049,-7.494506884,1.667720133,-0.325152172,-3.646746745,-0.272754085,0.457881878,1.381205912,-0.649372731,2.553491731,-1.242011601,0.692139403,0.093520866,-0.077917627,0.032093121,-1.957198074,0.211053128,-1.354936979,-0.689600413,1.15772308,-3.300744113,1.43554201,1.749467688,5.532546815,152,Low
0.079967326,-0.655403787,0.022809941,1.905475072,0.73113504,-0.043536802,1.228243672,0.077956247,0.237798458,-0.920950677,-0.937605622,-0.161127285,-0.077796233,-1.326374673,0.009795467,-0.222589818,0.315091233,1.287017096,0.249031387,-0.089329287,-1.650294531,2.115937141,-1.688463438,3.268924803,153,Low
-0.101099825,-6.930345447,-0.096691211,2.545333374,-1.501991544,0.043289889,1.132802982,-1.994084832,-0.87294958,-0.079999668,1.066380685,1.06163461,-0.060053314,0.847670539,0.149077461,2.816966204,-3.950375316,1.223465976,-0.370303973,0.612753707,-1.881018727,-7.186661303,1.895441762,-3.577908499,154,High
0.042838725,4.593423594,-0.079180404,2.401871539,-1.340194764,-0.017651742,-1.27808393,1.590179591,-0.55685825,-1.169851965,-1.235929269,-0.901805351,-0.031250209,0.668877619,-0.01859394,0.013780322,0.905827649,-0.00992885,-1.631130825,-0.326452519,-0.673558764,-0.040523264,-1.005311579,-1.302093304,155,High
-0.042105036,5.44444748,-0.149431793,0.476477958,2.19371989,-0.058200906,-0.772312407,-1.238681832,-0.162362997,1.370417458,-2.2070381,0.673821278,0.054633181,1.462581065,0.043586055,0.144225754,1.983398356,-1.635428244,0.290011051,-0.39688284,0.87044609,-0.941018582,0.052969892,-0.685907031,156,Low
-0.090713861,7.236312427,-0.002390239,-3.136420965,-1.867842879,-0.010994685,-0.064020694,1.409494843,0.192467899,0.074071864,0.722816954,-0.979719894,0.069556829,0.598534926,-0.049368991,-1.070918666,0.581723204,0.460946021,0.130758423,0.308312773,-0.93584704,-1.144412627,0.575570027,0.625549978,157,High
0.086343665,8.285121812,-0.129374903,3.016653266,2.39555771,-0.035999998,-0.494746321,0.026231369,0.175933013,-0.159597212,2.429702032,-1.89644128,-0.101895939,-0.361387296,0.015834676,-0.517195012,-0.32164953,-0.6059193,0.770173011,-0.412893202,0.083723061,-0.015369095,-2.908787377,-1.205586677,158,Low
0.076806593,5.247102603,-0.144749567,-0.213372179,2.040635971,0.059091795,1.63495529,-1.915513257,-1.485567609,1.231370872,0.869264936,2.040795625,0.055616526,0.021621582,-0.034657966,-1.144643703,4.064400155,0.484466269,1.109889749,0.291173099,2.758572802,2.384755392,0.698863831,0.702719536,159,High
-0.020897822,-0.694338282,-0.762617246,1.743685345,2.382790606,0.033713858,-0.466090249,1.005277856,-0.695568345,-0.418215,-0.604457594,-3.556946006,-0.032712424,0.943029648,0.069078578,0.497663177,0.187803214,1.948077131,0.438886795,-0.843221469,1.9838228,-0.147397761,-0.294600634,0.67883706,160,Low
0.082059751,-0.700263749,0.346722636,1.547553727,3.072005451,-0.042922647,-0.940854377,-0.033098725,0.613774941,-1.122531711,-1.029694621,-0.113596717,-0.006152031,2.656417432,-0.005147096,1.554425974,4.841414317,0.370537767,-0.853758172,-0.086349799,-0.295828544,-0.490613209,-0.756354654,-1.164045078,161,Low
-0.085276396,0.415454045,-0.396215787,2.01769452,2.401477033,-0.024239795,-0.729147481,-1.771896847,-0.316239189,-0.596597762,-4.863842985,0.732897649,-0.000884167,-0.978553666,0.04151217,0.07793074,-1.149612654,1.69606733,1.010298701,-1.166572413,-4.735144398,-2.019016316,0.407658383,-0.060730398,162,High
