"","ItemID","classId","buildType","installId","playerName","playerId","timestamp","platform","sessionId","teacherId","type","unit","buildVersion","PlayerpostionX","PlayerpostionZ","PlayerpostionY","CamerarotationX","CamerarotationZ","CamerarotationY","QuestTableF","TasktableF","Scenenames","buildVersion.1","keyName","description"
"12","5c53663fe4194c47a14ddac0",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:18:55","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",723.449768066406,1634.46215820312,105.600448608398,-0.171379700303078,0.985205054283142,0,"Find Toppo's Posters,Find the Team","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;20,Find the team","U2,U2_Collectibles,U2_Quests","0.11.141","M","map"
"13","5c536649e4194c47a14ddac5",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:18:57","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",723.449768066406,1634.46215820312,105.600448608398,-0.171379700303078,0.985205054283142,0,"Find Toppo's Posters,Find the Team","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;20,Find the team","U2,U2_Collectibles,U2_Quests","0.11.141","M","map"
"14","5c536649e4194c47a14ddace",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:19:01","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",754.414306640625,1610.330078125,107.875541687012,0.802484571933746,-0.596672654151917,0,"Find Toppo's Posters,Find the Team","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;20,Find the team","U2,U2_Collectibles,U2_Quests","0.11.141","M","map"
"15","5c536649e4194c47a14ddad4",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:19:04","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",754.734375,1610.09167480469,107.848731994629,0.802484571933746,-0.596672654151917,0,"Find Toppo's Posters,Find the Team","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;20,Find the team","U2,U2_Collectibles,U2_Quests","0.11.141","M","map"
"16","5c53665de4194c47a14ddb08",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:19:21","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",810.140197753906,1787.75036621094,121.112800598145,0.182784020900726,0.983153104782104,0,"Find Toppo's Posters,Find the Team","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;20,Find the team","U2,U2_Collectibles,U2_Quests","0.11.141","M","map"
"17","5c53665de4194c47a14ddb10",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:19:23","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",810.140197753906,1787.75036621094,121.112800598145,0.182784020900726,0.983153104782104,0,"Find Toppo's Posters,Find the Team","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;20,Find the team","U2,U2_Collectibles,U2_Quests","0.11.141","M","map"
"18","5c53698ae4194c47a14de4f7",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:32:49","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",1658.29125976562,346.515380859375,44.0734481811523,0.57928079366684,0.815128087997437,0,"Find Toppo's Posters,Settling WAT247,Crash Diagnostics - Mountains","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;46,jasper;22,Sample the west waterfall","U2,U2_Collectibles,U2_Quests,U2_LeftWaterfall","0.11.141","Q","quests"
"19","5c53698ae4194c47a14de4fb",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-01-31 09:32:51","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",1658.29125976562,346.515380859375,44.0734481811523,0.57928079366684,0.815128087997437,0,"Find Toppo's Posters,Settling WAT247,Crash Diagnostics - Mountains","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;46,jasper;22,Sample the west waterfall","U2,U2_Collectibles,U2_Quests,U2_LeftWaterfall","0.11.141","Q","quests"
"20","5c66e81fe4194c47a15888c2",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-02-15 04:25:59","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",-179.6767578125,139.844970703125,94.5456085205078,-0.180518269538879,-0.983572006225586,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,Sam’s supplies,History of WAT247","49,poster1;49,poster3;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;27,Find the supplies","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","Tab","arf"
"21","5c66e838e4194c47a15888e5",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-02-15 04:26:16","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",-179.6767578125,139.844970703125,94.5456085205078,-0.178801283240318,-0.983885169029236,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,Sam’s supplies,History of WAT247","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;27,Find the supplies;27,Deliver crates","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","Tab","arf"
