ItemID,classId,buildType,installId,playerName,playerId,timestamp,platform,sessionId,teacherId,type,unit,buildVersion,PlayerpostionX,PlayerpostionZ,PlayerpostionY,CamerarotationX,CamerarotationZ,CamerarotationY,QuestTableF,TasktableF,Scenenames,buildVersion.1
5c53619ae4194c47a14dccd9,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:58,WindowsPlayer,NA,11,GameStartEvent,0,0.11.141,66.73999786,-2.960000038,0.81799984,-1,5.96E-08,0,,NA,U1,0.11.141
5c53619ae4194c47a14dccda,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:58,WindowsPlayer,NA,11,TriggerEvent,0,0.11.141,66.73999786,-2.960000038,0.81799984,-1,5.96E-08,0,,NA,"U1,U1_Quest",0.11.141
5c53619ae4194c47a14dccdb,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:58,WindowsPlayer,NA,11,TriggerEvent,0,0.11.141,66.73999786,-2.960000038,0.81799984,-1,5.96E-08,0,,NA,"U1,U1_Quest",0.11.141
5c53619ae4194c47a14dccdc,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:58,WindowsPlayer,NA,11,TriggerEvent,0,0.11.141,66.73999786,-2.960000038,0.81799984,-1,5.96E-08,0,,NA,"U1,U1_Quest",0.11.141
5c53619ae4194c47a14dccdd,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:58,WindowsPlayer,NA,11,QuestEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-1,5.96E-08,0,,NA,"U1,U1_Quest",0.11.141
5c53619ae4194c47a14dccde,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:58,WindowsPlayer,NA,11,TaskEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-1,5.96E-08,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c53619ae4194c47a14dccdf,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:58,WindowsPlayer,NA,11,TriggerEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-1,5.96E-08,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c53619ae4194c47a14dcce0,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:58,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-1,5.96E-08,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c53619ae4194c47a14dcce1,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:58,WindowsPlayer,NA,11,DialogueEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-1,5.96E-08,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c53619ae4194c47a14dcce2,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:58,WindowsPlayer,NA,11,DialogueNodeEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-1,5.96E-08,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c53619ae4194c47a14dcce3,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:58,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-1,5.96E-08,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c53619ae4194c47a14dcce4,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:58,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-1,5.96E-08,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c53619ae4194c47a14dcce5,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-1,5.96E-08,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c53619ae4194c47a14dcce6,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,DialogueNodeEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-1,5.96E-08,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c53619ae4194c47a14dcce7,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,DialogueNodeEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-1,5.96E-08,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c53619ae4194c47a14dcce8,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-1,5.96E-08,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c53619ae4194c47a14dcce9,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-1,5.96E-08,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c53619ae4194c47a14dccea,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-1,5.96E-08,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c53619ae4194c47a14dcceb,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,DialogueNodeEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-1,5.96E-08,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c53619ae4194c47a14dccec,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,DialogueEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-1,5.96E-08,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361a9e4194c47a14dcd2c,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-1,5.96E-08,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361a9e4194c47a14dcd2d,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-1,5.96E-08,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361a9e4194c47a14dcd2e,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-1,5.96E-08,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361a9e4194c47a14dcd2f,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-1,5.96E-08,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361a9e4194c47a14dcd30,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-1,5.96E-08,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361a9e4194c47a14dcd31,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-1,5.96E-08,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361a9e4194c47a14dcd32,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-1,5.96E-08,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361a9e4194c47a14dcd33,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-1,5.96E-08,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361a9e4194c47a14dcd34,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-1,5.96E-08,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361a9e4194c47a14dcd35,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,DialogueEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-1,5.96E-08,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361a9e4194c47a14dcd36,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,DialogueNodeEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-1,5.96E-08,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361a9e4194c47a14dcd37,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,TriggerEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-1,5.96E-08,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361a9e4194c47a14dcd38,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-0.99999851,-0.001745224,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361a9e4194c47a14dcd39,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-0.998341918,-0.057564139,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361a9e4194c47a14dcd3a,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-0.665230155,-0.746638298,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361a9e4194c47a14dcd3b,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,DialogueNodeEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-0.969015658,-0.246999264,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361a9e4194c47a14dcd3c,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,DialogueEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-0.969015658,-0.246999264,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361a9e4194c47a14dcd3d,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-0.994702816,-0.102792859,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361a9e4194c47a14dcd3e,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-0.994880795,-0.101056695,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361a9e4194c47a14dcd3f,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-0.873772323,-0.486335635,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361b8e4194c47a14dcd68,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,-0.149535194,0.988756418,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361b8e4194c47a14dcd69,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.715692759,0.698415279,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361b8e4194c47a14dcd6a,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.998239815,-0.059306383,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361b8e4194c47a14dcd6b,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.96077925,-0.277314901,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361b8e4194c47a14dcd6c,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361b8e4194c47a14dcd6d,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,TriggerEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361b8e4194c47a14dcd6e,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361b8e4194c47a14dcd6f,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361b8e4194c47a14dcd70,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,DialogueEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361b8e4194c47a14dcd71,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,DialogueNodeEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361b8e4194c47a14dcd72,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361b8e4194c47a14dcd73,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361b8e4194c47a14dcd74,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361b8e4194c47a14dcd75,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361b8e4194c47a14dcd76,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,DialogueNodeEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361b8e4194c47a14dcd77,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,DialogueNodeEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361b8e4194c47a14dcd78,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361b8e4194c47a14dcd79,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361b8e4194c47a14dcd7a,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361b8e4194c47a14dcd7b,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,DialogueNodeEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361b8e4194c47a14dcd7c,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,DialogueNodeEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361c7e4194c47a14dcdb9,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361c7e4194c47a14dcdba,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361c7e4194c47a14dcdbb,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361c7e4194c47a14dcdbc,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,DialogueNodeEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361c7e4194c47a14dcdbd,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,DialogueNodeEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361c7e4194c47a14dcdbe,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361c7e4194c47a14dcdbf,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361c7e4194c47a14dcdc0,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361c7e4194c47a14dcdc1,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361c7e4194c47a14dcdc2,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,DialogueNodeEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361c7e4194c47a14dcdc3,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,DialogueNodeEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361c7e4194c47a14dcdc4,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361c7e4194c47a14dcdc5,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361c7e4194c47a14dcdc6,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361c7e4194c47a14dcdc7,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,DialogueNodeEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361c7e4194c47a14dcdc8,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,DialogueNodeEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361c7e4194c47a14dcdc9,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361c7e4194c47a14dcdca,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361c7e4194c47a14dcdcb,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361c7e4194c47a14dcdcc,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361d1e4194c47a14dcdf5,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361d1e4194c47a14dcdf6,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,StateUpdateEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
5c5361d1e4194c47a14dcdf7,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,1/31/2019 8:59,WindowsPlayer,NA,11,DialogueNodeEvent,0,0.11.141,66.73999786,-2.960000038,0.792359114,0.966823399,-0.255445719,0,U1 - Welcome to WAT247,NA,"U1,U1_Quest",0.11.141
