,ItemID,classId,buildType,installId,playerName,playerId,timestamp,platform,sessionId,teacherId,type,unit,buildVersion,PlayerpostionX,PlayerpostionZ,PlayerpostionY,CamerarotationX,CamerarotationZ,CamerarotationY,QuestTableF,TasktableF,Scenenames,buildVersion.1,eventDescription
25,5c66f16ae4194c47a1589c62,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,2/15/2019 5:05,WindowsPlayer,NA,11,ArfFeatureOpenEvent,0,0.11.141,-126.3102264,499.0299683,67.78929901,0.812085092,0.583539009,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Back at your base","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;56,Head to bed","U3,U3_Collectibles,U3_Quests,U3_RiverSpline",0.11.141,Map Menu Node
26,5c66f6ede4194c47a158aa42,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,2/15/2019 5:29,WindowsPlayer,NA,11,ArfFeatureOpenEvent,0,0.11.141,154.8682861,-612.0419312,43.9535408,-0.296325356,0.955087066,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,The Fountain","49,poster1;49,poster5;49,poster6;46,jasper;50,watershed;50,energy;5,Drill to the Water Table;5,Direct the irrigation","U4,U4_Collectibles,U4_Quests,U4_MilitaryBase,U4_AlienRuins",0.11.141,Map Menu Node
27,5d42f85fe4194c2f5fff8b60,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,8/1/2019 4:34,WindowsPlayer,NA,11,ArfFeatureOpenEvent,0,0.11.235,0.020751165,-59.11714172,0.77767843,-0.074979268,-0.99718523,0,U1 - An Amazing AI,"77,collectARF","U1,U1_Quest",0.11.235,Map Menu Node
28,5d42f869e4194c2f5fff8b9a,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,8/1/2019 4:34,WindowsPlayer,NA,11,ArfFeatureOpenEvent,0,0.11.235,0.020751165,-59.11714172,0.77767843,-0.074979268,-0.99718523,0,U1 - An Amazing AI,"77,collectARF","U1,U1_Quest",0.11.235,Chat Log Menu Node
29,5d42f869e4194c2f5fff8b9d,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,8/1/2019 4:34,WindowsPlayer,NA,11,ArfFeatureOpenEvent,0,0.11.235,0.020751165,-59.11714172,0.77767843,-0.074979268,-0.99718523,0,U1 - An Amazing AI,"77,collectARF","U1,U1_Quest",0.11.235,Quest Menu Node
30,5d430444e4194c2f5fffba7f,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,8/1/2019 5:24,WindowsPlayer,NA,11,ArfFeatureOpenEvent,0,0.11.235,-0.046865497,9.160355568,1.677637339,0.984180748,0.177167296,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Water Crisis!","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;32,humidity meter","U5_Cave,U5_Cave_Quests,U5_Cave_Collectibles",0.11.235,Help Menu Node
31,5d430444e4194c2f5fffba85,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,1,90,8/1/2019 5:24,WindowsPlayer,NA,11,ArfFeatureOpenEvent,0,0.11.235,-0.046865497,9.160355568,1.677637339,0.984180748,0.177167296,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Water Crisis!","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;32,humidity meter","U5_Cave,U5_Cave_Quests,U5_Cave_Collectibles",0.11.235,Backing Info Menu Node
32,5c536f07e4194c47a14defee,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,1/31/2019 9:56,WindowsPlayer,NA,11,ArfFeatureOpenEvent,0,0.11.141,-0.391067863,-59.02465439,0.777678311,0.18566598,-0.982612848,0,U1 - An Amazing AI,"77,collectARF","U1,U1_Quest",0.11.141,Backing Info Menu Node
33,5c536f25e4194c47a14df019,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,1/31/2019 9:56,WindowsPlayer,NA,11,ArfFeatureOpenEvent,0,0.11.141,-0.391067863,-59.02465439,0.777678311,0.18566598,-0.982612848,0,U1 - An Amazing AI,"77,collectARF","U1,U1_Quest",0.11.141,Map Menu Node
34,5c536f25e4194c47a14df02a,4,Development,e0e8ba1d-a1a8-492c-a490-549b4a24c221,2,91,1/31/2019 9:56,WindowsPlayer,NA,11,ArfFeatureOpenEvent,0,0.11.141,-0.391067863,-59.02465439,0.777678311,0.18566598,-0.982612848,0,U1 - An Amazing AI,"77,collectARF","U1,U1_Quest",0.11.141,Map Menu Node
