Feature Number,Iteration Number,Resampling Name,Test Accuracy,Macro Precision,Macro Recall,Macro F1,High Precision,High Recall,High F1,Low Precision,Low Recall,Low F1
96,2,Smote,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
96,3,adasym,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
96,7,RandomOver,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
96,7,adasym,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
96,12,Smote,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
96,15,Smote,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
97,1,adasym,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
97,2,Smote,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
97,2,adasym,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
97,3,adasym,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
97,5,RandomOver,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
97,5,borderline,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
97,7,SmoteN,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
97,15,Smote,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
98,1,borderline,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
98,2,RandomOver,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
98,2,Smote,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
98,2,adasym,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
98,2,borderline,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
98,3,borderline,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
98,4,SmoteN,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
98,5,RandomOver,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
98,7,RandomOver,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
98,8,Smote,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
98,12,adasym,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
98,15,Smote,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
99,3,adasym,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
99,5,RandomOver,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
99,5,adasym,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
99,7,RandomOver,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
99,7,SmoteN,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
99,12,RandomOver,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
99,12,borderline,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
99,12,SmoteN,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
100,3,borderline,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
100,12,RandomOver,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
100,12,borderline,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
100,15,borderline,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
101,3,Smote,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
101,5,RandomOver,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
101,7,Smote,0.808,0.757,0.778,0.766,0.889,0.842,0.865,0.625,0.714,0.667
101,8,Smote,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
101,12,RandomOver,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
101,15,adasym,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
102,1,Smote,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
102,2,Smote,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
102,3,adasym,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
102,3,borderline,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
102,5,Smote,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
102,12,RandomOver,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
102,12,borderline,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
102,15,Smote,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
102,15,borderline,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
103,2,adasym,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
104,2,adasym,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
104,3,adasym,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
104,4,RandomOver,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
104,5,RandomOver,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
104,5,Smote,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
104,7,RandomOver,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
104,12,RandomOver,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
104,12,borderline,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
105,1,adasym,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
105,2,Smote,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
105,5,RandomOver,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
105,8,adasym,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
105,12,RandomOver,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
105,15,RandomOver,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
106,1,adasym,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
106,2,Smote,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
106,2,adasym,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
106,5,Smote,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
106,8,adasym,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
106,8,borderline,0.808,0.757,0.778,0.766,0.889,0.842,0.865,0.625,0.714,0.667
106,12,RandomOver,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
106,15,borderline,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
107,1,borderline,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
107,2,Smote,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
107,2,adasym,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
107,2,borderline,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
107,5,Smote,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
107,8,Smote,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
107,8,borderline,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
107,12,RandomOver,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
107,12,adasym,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
107,15,Smote,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
107,15,adasym,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
108,4,SmoteN,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
108,12,RandomOver,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
108,12,Smote,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
108,12,adasym,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
108,12,borderline,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
108,15,Smote,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
108,15,adasym,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
109,1,borderline,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
109,5,RandomOver,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
109,5,adasym,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
109,5,borderline,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
109,8,Smote,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
109,12,RandomOver,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
109,12,Smote,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
109,15,Smote,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
109,15,borderline,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
110,2,Smote,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
110,5,Smote,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
110,5,borderline,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
110,8,adasym,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
110,12,RandomOver,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
110,12,adasym,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
110,15,borderline,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
111,2,Smote,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
111,5,RandomOver,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
111,5,Smote,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
111,5,adasym,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
111,12,RandomOver,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
111,12,adasym,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
111,15,adasym,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
112,2,borderline,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
112,2,SmoteN,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
112,12,RandomOver,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
112,12,borderline,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
112,13,adasym,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
112,15,Smote,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
113,2,SmoteN,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
113,4,SmoteN,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
113,5,RandomOver,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
113,8,adasym,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
113,12,RandomOver,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
113,15,Smote,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
113,15,adasym,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
113,15,borderline,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
114,2,SmoteN,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
114,3,Smote,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
114,5,RandomOver,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
115,2,adasym,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
115,3,adasym,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
115,5,RandomOver,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
115,12,RandomOver,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
115,15,adasym,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
116,1,adasym,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
116,1,borderline,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
116,4,RandomOver,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
116,5,RandomOver,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
116,12,adasym,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
116,12,borderline,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
116,15,borderline,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
117,4,SmoteN,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
117,5,RandomOver,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
117,5,adasym,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
117,12,RandomOver,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
117,12,Smote,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
117,12,adasym,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
117,12,SmoteN,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
117,15,Smote,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
118,2,Smote,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
118,2,SmoteN,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
118,4,SmoteN,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
118,5,RandomOver,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
118,5,Smote,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
118,7,borderline,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
118,12,RandomOver,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
119,2,RandomOver,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
119,2,borderline,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
119,2,SmoteN,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
119,5,RandomOver,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
119,7,RandomOver,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
119,8,borderline,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
119,15,RandomOver,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
119,15,adasym,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
119,15,borderline,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
120,1,Smote,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
120,2,RandomOver,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
120,2,adasym,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
120,3,borderline,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
120,5,borderline,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
120,15,Smote,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
120,15,adasym,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
121,1,borderline,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
121,2,RandomOver,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
121,2,borderline,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
121,2,SmoteN,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
121,5,RandomOver,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
121,7,RandomOver,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
121,12,Smote,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
121,15,Smote,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
122,1,borderline,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
122,2,RandomOver,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
122,2,adasym,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
122,2,borderline,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
122,2,SmoteN,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
122,5,RandomOver,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
122,5,adasym,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
122,12,SmoteN,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
122,15,borderline,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
123,7,RandomOver,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
123,12,Smote,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
123,12,adasym,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
123,12,borderline,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
124,1,adasym,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
124,2,Smote,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
124,2,adasym,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
124,2,borderline,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
124,5,adasym,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
124,5,borderline,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
124,7,adasym,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
124,7,SmoteN,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
124,12,Smote,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
124,12,borderline,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
124,15,borderline,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
125,1,Smote,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
125,2,RandomOver,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
125,5,adasym,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
125,5,borderline,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
125,12,Smote,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
126,2,RandomOver,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
126,2,Smote,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
126,5,Smote,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
126,5,adasym,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
126,5,borderline,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
126,12,Smote,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
126,12,adasym,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
126,15,RandomOver,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
126,15,adasym,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
127,2,Smote,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
127,5,Smote,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
127,5,adasym,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
127,12,Smote,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
127,12,SmoteN,0.808,0.896,0.643,0.664,0.792,1.000,0.884,1.000,0.286,0.444
127,14,borderline,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
127,15,RandomOver,0.808,0.784,0.688,0.712,0.818,0.947,0.878,0.750,0.429,0.545
127,15,adasym,0.808,0.758,0.733,0.744,0.850,0.895,0.872,0.667,0.571,0.615
2,1,RandomUnder,0.769,0.739,0.797,0.745,0.933,0.737,0.824,0.545,0.857,0.667
2,3,RandomOver,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
2,3,borderline,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
2,3,SmoteN,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
2,3,SmoteTomek,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
2,3,RandomUnder,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
2,3,RandomUnderReSam,0.769,0.769,0.842,0.756,1.000,0.684,0.813,0.538,1.000,0.700
2,3,NearestNeighbor,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
2,3,NearestNeighborAll,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
2,3,NearestNeighborMode,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
2,3,allKNN,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
2,3,NeighborCleaningRule,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
2,3,InstanceHardness,0.769,0.769,0.842,0.756,1.000,0.684,0.813,0.538,1.000,0.700
2,5,clusterCen,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
2,5,NearestNeighborMode,0.769,0.739,0.797,0.745,0.933,0.737,0.824,0.545,0.857,0.667
2,5,OnesidedSelection,0.769,0.739,0.797,0.745,0.933,0.737,0.824,0.545,0.857,0.667
2,8,NearestNeighborMode,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
2,10,RandomOver,0.769,0.769,0.842,0.756,1.000,0.684,0.813,0.538,1.000,0.700
2,10,Smote,0.769,0.769,0.842,0.756,1.000,0.684,0.813,0.538,1.000,0.700
2,10,SmoteN,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
2,10,RandomUnder,0.769,0.769,0.842,0.756,1.000,0.684,0.813,0.538,1.000,0.700
2,10,NearestNeighbor,0.769,0.769,0.842,0.756,1.000,0.684,0.813,0.538,1.000,0.700
2,10,NearestNeighborAll,0.769,0.769,0.842,0.756,1.000,0.684,0.813,0.538,1.000,0.700
2,10,RepeatedNearNeighbor,0.769,0.769,0.842,0.756,1.000,0.684,0.813,0.538,1.000,0.700
2,10,allKNN,0.769,0.769,0.842,0.756,1.000,0.684,0.813,0.538,1.000,0.700
2,10,CondensedNearNeighbor,0.769,0.739,0.797,0.745,0.933,0.737,0.824,0.545,0.857,0.667
2,11,RandomOver,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
2,11,Smote,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
2,11,adasym,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
2,11,SmoteN,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
2,11,SmoteTomek,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
2,11,clusterCen,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
2,11,RandomUnder,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
2,11,NearestNeighbor,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
2,11,NearestNeighborAll,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
2,11,NearestNeighborMode,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
2,11,OnesidedSelection,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
2,12,SmoteENN,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
2,12,SmoteTomek,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
2,12,RandomUnder,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
2,12,RandomUnderReSam,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
2,12,NearestNeighborMode,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
2,12,CondensedNearNeighbor,0.769,0.705,0.662,0.675,0.810,0.895,0.850,0.600,0.429,0.500
2,12,NeighborCleaningRule,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
2,12,InstanceHardness,0.769,0.739,0.797,0.745,0.933,0.737,0.824,0.545,0.857,0.667
2,13,adasym,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
2,13,SmoteENN,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
2,13,SmoteTomek,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
2,13,RandomUnder,0.769,0.719,0.752,0.729,0.882,0.789,0.833,0.556,0.714,0.625
2,13,NearestNeighbor,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
2,13,NearestNeighborAll,0.769,0.707,0.707,0.707,0.842,0.842,0.842,0.571,0.571,0.571
